price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,calculated_host_listings_count,room_type,neighbourhood_group
95,15,0,0.0,89,1,Private room,Manhattan
70,2,4,0.09,0,1,Private room,Brooklyn
42,7,3,0.09,0,3,Private room,Queens
100,2,5,0.23,0,1,Entire home/apt,Brooklyn
45,1,9,0.27,0,1,Private room,Brooklyn
94,3,4,0.1,364,1,Private room,Manhattan
100,5,8,0.26,0,1,Private room,Manhattan
247,2,4,2.35,232,327,Entire home/apt,Manhattan
100,30,0,0.0,0,1,Private room,Manhattan
120,1,0,0.0,339,2,Entire home/apt,Brooklyn
115,3,1,0.42,188,2,Entire home/apt,Queens
45,1,41,1.41,22,11,Private room,Brooklyn
49,2,0,0.0,0,1,Private room,Brooklyn
35,7,2,0.17,90,1,Private room,Bronx
160,4,48,2.44,327,1,Entire home/apt,Manhattan
75,2,80,2.69,305,2,Private room,Manhattan
150,2,20,1.52,0,1,Private room,Brooklyn
175,2,6,0.97,317,2,Entire home/apt,Queens
145,5,4,0.53,0,1,Entire home/apt,Manhattan
69,2,2,2.0,86,1,Private room,Bronx
55,10,2,0.05,0,1,Private room,Brooklyn
245,3,14,0.3,198,1,Entire home/apt,Manhattan
50,1,12,0.75,0,1,Entire home/apt,Manhattan
90,1,1,0.13,32,1,Private room,Brooklyn
70,2,120,2.47,68,2,Private room,Brooklyn
180,1,145,3.55,33,1,Entire home/apt,Queens
42,3,8,0.33,35,1,Private room,Brooklyn
298,3,24,1.17,265,1,Entire home/apt,Brooklyn
500,1,0,0.0,0,1,Entire home/apt,Manhattan
30,15,22,0.7,145,2,Private room,Queens
250,1,0,0.0,69,4,Entire home/apt,Queens
59,14,19,0.31,346,1,Private room,Queens
60,2,4,0.29,283,9,Private room,Queens
46,2,2,0.08,0,1,Private room,Manhattan
280,2,0,0.0,0,1,Entire home/apt,Manhattan
72,2,27,0.44,183,1,Private room,Manhattan
150,1,2,2.0,73,3,Private room,Manhattan
90,3,0,0.0,0,1,Private room,Manhattan
180,3,3,0.11,0,1,Entire home/apt,Manhattan
70,1,5,0.21,0,1,Entire home/apt,Queens
221,2,252,4.91,256,1,Entire home/apt,Manhattan
60,1,59,4.18,150,1,Entire home/apt,Queens
390,30,1,0.07,239,96,Entire home/apt,Manhattan
42,2,12,9.47,53,1,Private room,Brooklyn
149,2,28,1.81,63,7,Entire home/apt,Queens
99,30,3,0.22,220,2,Entire home/apt,Manhattan
35,1,25,0.63,55,3,Shared room,Manhattan
70,5,2,0.08,0,2,Private room,Brooklyn
100,21,0,0.0,0,1,Private room,Manhattan
250,1,29,0.92,347,3,Entire home/apt,Brooklyn
80,1,3,0.42,1,1,Private room,Brooklyn
50,1,0,0.0,0,1,Private room,Manhattan
80,2,3,0.09,0,2,Private room,Brooklyn
200,2,154,4.02,51,1,Entire home/apt,Manhattan
200,30,0,0.0,0,1,Entire home/apt,Manhattan
300,1,2,0.03,0,1,Entire home/apt,Manhattan
200,1,1,0.05,0,2,Entire home/apt,Manhattan
149,1,14,3.78,0,5,Private room,Manhattan
235,2,3,1.11,340,327,Entire home/apt,Manhattan
163,30,4,0.17,332,14,Entire home/apt,Manhattan
125,3,232,3.22,47,1,Entire home/apt,Manhattan
70,2,14,1.61,365,3,Private room,Brooklyn
95,1,9,0.91,0,1,Private room,Brooklyn
650,2,67,1.76,283,2,Entire home/apt,Manhattan
45,1,13,2.31,170,6,Private room,Brooklyn
54,2,65,2.88,361,6,Private room,Queens
140,11,0,0.0,0,1,Entire home/apt,Manhattan
125,30,6,0.23,55,3,Entire home/apt,Brooklyn
47,1,5,0.25,0,1,Private room,Brooklyn
50,7,1,0.07,0,1,Private room,Brooklyn
40,15,0,0.0,42,1,Entire home/apt,Brooklyn
50,30,9,0.81,57,1,Private room,Manhattan
169,30,1,0.13,347,87,Entire home/apt,Manhattan
65,2,0,0.0,0,1,Private room,Brooklyn
65,2,13,1.03,8,1,Private room,Brooklyn
49,2,59,3.09,24,1,Entire home/apt,Queens
36,1,8,3.69,192,1,Private room,Brooklyn
110,6,18,0.52,0,1,Entire home/apt,Brooklyn
159,4,3,0.16,0,1,Entire home/apt,Manhattan
75,3,5,0.08,334,2,Private room,Brooklyn
105,3,4,0.21,0,1,Entire home/apt,Manhattan
87,2,235,3.37,23,1,Private room,Manhattan
150,4,116,2.74,165,1,Entire home/apt,Brooklyn
179,5,0,0.0,0,1,Entire home/apt,Brooklyn
130,2,3,0.48,0,1,Private room,Manhattan
305,1,15,1.89,43,1,Entire home/apt,Brooklyn
75,7,13,0.34,0,1,Entire home/apt,Manhattan
200,4,107,2.73,203,1,Entire home/apt,Manhattan
199,2,59,2.52,266,5,Entire home/apt,Manhattan
235,2,4,4.0,171,1,Entire home/apt,Manhattan
250,3,24,0.26,16,1,Entire home/apt,Manhattan
425,4,0,0.0,0,1,Private room,Manhattan
199,2,4,0.11,0,1,Entire home/apt,Manhattan
60,3,39,2.83,43,1,Private room,Brooklyn
170,1,1,0.02,0,1,Entire home/apt,Manhattan
150,7,1,0.03,0,1,Entire home/apt,Manhattan
97,1,0,0.0,0,1,Entire home/apt,Manhattan
249,5,8,0.11,0,1,Entire home/apt,Manhattan
200,2,2,2.0,152,1,Entire home/apt,Queens
60,1,83,3.15,175,3,Private room,Brooklyn
75,2,42,0.96,0,1,Private room,Brooklyn
95,14,1,0.17,0,1,Entire home/apt,Brooklyn
75,3,125,3.26,134,1,Private room,Brooklyn
99,1,55,3.92,4,1,Private room,Queens
105,1,0,0.0,0,1,Private room,Manhattan
165,1,75,1.45,365,1,Entire home/apt,Brooklyn
39,3,6,0.13,0,1,Private room,Manhattan
65,21,0,0.0,0,1,Private room,Brooklyn
55,5,1,0.02,0,1,Private room,Brooklyn
89,1,76,2.77,358,4,Private room,Brooklyn
500,7,0,0.0,365,1,Entire home/apt,Manhattan
110,2,4,0.12,0,1,Entire home/apt,Brooklyn
250,2,8,3.69,310,1,Entire home/apt,Manhattan
53,3,5,0.23,89,2,Private room,Manhattan
119,1,0,0.0,365,33,Private room,Brooklyn
70,1,0,0.0,0,1,Private room,Manhattan
240,3,15,0.56,45,1,Entire home/apt,Manhattan
125,3,4,0.13,0,1,Entire home/apt,Brooklyn
50,2,8,0.61,0,1,Entire home/apt,Brooklyn
140,3,81,0.71,198,1,Entire home/apt,Manhattan
189,4,25,0.48,191,1,Entire home/apt,Manhattan
59,1,237,5.09,70,7,Private room,Brooklyn
375,1,1,1.0,349,14,Private room,Manhattan
375,4,5,0.13,364,2,Entire home/apt,Queens
379,1,0,0.0,227,4,Entire home/apt,Brooklyn
125,7,11,0.22,20,1,Entire home/apt,Manhattan
100,2,35,2.75,0,1,Private room,Brooklyn
200,30,0,0.0,62,1,Entire home/apt,Brooklyn
65,10,0,0.0,0,1,Private room,Brooklyn
59,1,39,6.5,106,1,Private room,Manhattan
40,1,0,0.0,0,1,Private room,Brooklyn
160,4,16,0.2,0,1,Entire home/apt,Manhattan
70,1,34,2.74,1,2,Private room,Brooklyn
96,1,198,3.47,169,1,Entire home/apt,Manhattan
40,7,19,0.84,134,12,Private room,Queens
394,3,1,0.12,13,1,Entire home/apt,Manhattan
240,5,6,0.1,0,1,Entire home/apt,Manhattan
120,2,15,3.52,292,1,Entire home/apt,Brooklyn
85,7,3,0.14,0,1,Entire home/apt,Brooklyn
90,1,13,0.87,0,2,Private room,Brooklyn
50,2,0,0.0,20,1,Private room,Brooklyn
70,1,0,0.0,365,1,Shared room,Manhattan
500,1,1,1.0,365,1,Entire home/apt,Manhattan
120,4,22,0.71,0,1,Entire home/apt,Manhattan
389,6,0,0.0,105,1,Entire home/apt,Manhattan
350,7,6,0.34,0,1,Private room,Manhattan
90,1,1,1.0,138,1,Private room,Manhattan
45,1,4,1.88,135,2,Private room,Brooklyn
60,1,11,0.49,0,1,Private room,Manhattan
49,3,0,0.0,0,1,Private room,Manhattan
45,2,41,1.68,154,1,Private room,Queens
50,3,122,2.68,199,1,Private room,Manhattan
205,2,0,0.0,0,1,Entire home/apt,Manhattan
99,2,1,0.25,0,2,Private room,Bronx
115,4,0,0.0,0,1,Entire home/apt,Brooklyn
170,2,11,1.07,0,1,Entire home/apt,Queens
40,1,0,0.0,82,1,Private room,Queens
165,2,4,0.24,188,1,Entire home/apt,Manhattan
65,14,42,1.04,185,4,Private room,Manhattan
68,30,1,1.0,311,6,Private room,Brooklyn
245,30,0,0.0,365,87,Entire home/apt,Manhattan
99,1,2,2.0,90,6,Private room,Queens
184,2,1,0.05,0,2,Private room,Brooklyn
90,1,51,4.47,2,1,Entire home/apt,Brooklyn
150,5,7,0.96,293,4,Private room,Manhattan
150,3,0,0.0,0,1,Entire home/apt,Brooklyn
135,4,0,0.0,0,1,Entire home/apt,Manhattan
50,1,0,0.0,0,1,Private room,Brooklyn
89,3,68,1.38,252,1,Private room,Manhattan
600,4,16,0.5,96,1,Entire home/apt,Manhattan
150,14,1,0.02,0,1,Entire home/apt,Brooklyn
130,1,40,2.08,0,3,Private room,Manhattan
100,5,1,0.05,0,1,Entire home/apt,Brooklyn
120,5,13,5.0,14,2,Entire home/apt,Manhattan
80,3,32,0.85,0,1,Entire home/apt,Brooklyn
129,2,47,0.55,177,1,Entire home/apt,Manhattan
85,1,6,0.55,0,1,Private room,Manhattan
147,3,9,1.32,0,2,Shared room,Manhattan
250,16,0,0.0,89,2,Private room,Brooklyn
57,2,57,5.9,13,2,Private room,Manhattan
150,1,18,1.32,355,3,Entire home/apt,Manhattan
100,15,3,0.14,365,2,Entire home/apt,Brooklyn
160,3,25,0.4,0,1,Entire home/apt,Manhattan
160,29,1,0.63,345,327,Entire home/apt,Manhattan
80,3,1,0.11,178,1,Private room,Brooklyn
99,1,3,0.14,0,2,Private room,Queens
100,365,27,0.78,17,1,Entire home/apt,Manhattan
137,7,6,0.11,0,1,Entire home/apt,Manhattan
550,1,0,0.0,48,1,Entire home/apt,Manhattan
82,2,80,2.76,28,1,Entire home/apt,Brooklyn
500,3,0,0.0,0,1,Entire home/apt,Manhattan
270,3,1,1.0,0,1,Entire home/apt,Brooklyn
99,3,68,0.97,270,2,Entire home/apt,Brooklyn
190,3,32,0.85,53,1,Entire home/apt,Queens
175,5,2,0.08,4,1,Entire home/apt,Manhattan
85,5,1,0.58,51,2,Entire home/apt,Brooklyn
69,15,21,0.43,360,1,Private room,Brooklyn
130,1,8,0.16,0,2,Private room,Manhattan
37,1,1,0.02,0,1,Private room,Brooklyn
240,2,11,1.89,258,13,Entire home/apt,Manhattan
100,4,14,0.25,0,1,Private room,Manhattan
95,1,89,3.72,0,1,Entire home/apt,Manhattan
120,1,24,0.71,89,4,Private room,Manhattan
51,30,9,0.25,220,10,Private room,Manhattan
500,1,0,0.0,0,1,Entire home/apt,Manhattan
135,3,3,0.05,0,1,Entire home/apt,Manhattan
299,2,0,0.0,2,1,Entire home/apt,Manhattan
90,2,73,2.31,338,1,Private room,Brooklyn
259,2,25,1.3,355,2,Entire home/apt,Brooklyn
250,7,18,0.21,18,1,Entire home/apt,Brooklyn
175,4,2,0.05,0,1,Entire home/apt,Manhattan
31,1,83,3.28,37,2,Private room,Brooklyn
60,15,8,0.68,260,3,Private room,Manhattan
250,1,25,0.63,0,13,Private room,Brooklyn
90,2,3,0.21,0,1,Private room,Manhattan
140,1,9,1.7,0,2,Private room,Manhattan
60,2,73,2.13,136,2,Private room,Manhattan
400,4,3,2.37,275,1,Entire home/apt,Manhattan
165,30,3,0.09,365,1,Entire home/apt,Brooklyn
175,3,2,2.0,329,1,Entire home/apt,Brooklyn
200,120,12,0.17,306,1,Entire home/apt,Brooklyn
116,3,6,0.26,0,1,Entire home/apt,Brooklyn
150,2,2,0.05,0,2,Private room,Manhattan
130,10,0,0.0,0,1,Entire home/apt,Queens
55,1,32,4.66,7,7,Private room,Brooklyn
259,7,0,0.0,0,1,Entire home/apt,Brooklyn
110,2,69,4.47,19,1,Entire home/apt,Staten Island
30,1,4,0.17,0,1,Private room,Brooklyn
50,1,0,0.0,0,1,Private room,Brooklyn
150,2,11,0.24,0,1,Entire home/apt,Brooklyn
65,2,20,0.83,179,2,Private room,Brooklyn
80,4,0,0.0,158,1,Private room,Brooklyn
75,3,59,1.95,77,2,Private room,Brooklyn
90,2,2,0.32,0,1,Entire home/apt,Brooklyn
179,1,16,2.22,363,30,Private room,Manhattan
350,7,29,1.45,284,1,Entire home/apt,Brooklyn
119,60,1,0.04,0,1,Entire home/apt,Manhattan
189,4,1,1.0,8,1,Private room,Manhattan
75,3,43,0.44,365,2,Private room,Brooklyn
250,4,0,0.0,0,1,Entire home/apt,Manhattan
150,5,3,0.99,75,1,Entire home/apt,Queens
225,2,110,2.74,124,1,Entire home/apt,Brooklyn
100,365,0,0.0,342,1,Entire home/apt,Staten Island
150,14,3,0.24,3,3,Entire home/apt,Brooklyn
109,3,7,0.53,0,2,Private room,Manhattan
150,1,2,0.19,87,2,Private room,Manhattan
60,2,3,0.13,90,1,Private room,Brooklyn
65,1,14,0.35,0,1,Private room,Manhattan
85,3,0,0.0,0,1,Entire home/apt,Brooklyn
100,30,0,0.0,320,8,Entire home/apt,Manhattan
100,4,32,1.51,0,1,Entire home/apt,Manhattan
88,2,11,0.39,0,1,Entire home/apt,Brooklyn
90,30,62,1.2,280,3,Entire home/apt,Brooklyn
99,5,1,0.13,0,2,Entire home/apt,Brooklyn
67,3,62,1.65,338,3,Private room,Brooklyn
95,1,9,0.25,0,1,Entire home/apt,Brooklyn
85,3,7,1.0,42,1,Private room,Brooklyn
105,3,8,0.32,179,3,Private room,Brooklyn
133,1,0,0.0,89,1,Private room,Brooklyn
120,2,7,0.36,0,2,Entire home/apt,Manhattan
240,2,26,2.8,267,1,Entire home/apt,Manhattan
150,30,48,3.03,199,5,Entire home/apt,Manhattan
147,5,85,2.58,0,2,Entire home/apt,Brooklyn
99,1,14,7.12,138,1,Entire home/apt,Queens
80,3,1,0.02,0,1,Private room,Queens
100,2,14,0.46,0,1,Private room,Manhattan
55,7,15,1.33,318,3,Private room,Brooklyn
36,20,0,0.0,346,5,Private room,Brooklyn
175,4,2,0.15,3,1,Entire home/apt,Manhattan
160,45,17,0.54,281,12,Entire home/apt,Manhattan
120,5,1,0.18,0,1,Private room,Manhattan
200,2,1,0.02,0,1,Entire home/apt,Manhattan
60,1,0,0.0,43,3,Shared room,Manhattan
125,1,5,0.13,0,1,Private room,Manhattan
115,3,1,1.0,66,2,Shared room,Brooklyn
85,1,1,0.02,0,1,Private room,Manhattan
50,5,0,0.0,51,1,Private room,Manhattan
75,1,1,0.12,173,3,Private room,Queens
75,1,65,6.11,139,1,Private room,Queens
55,2,0,0.0,0,1,Private room,Brooklyn
55,1,0,0.0,8,1,Private room,Queens
269,4,26,2.6,49,1,Entire home/apt,Manhattan
369,30,1,0.03,345,121,Entire home/apt,Manhattan
110,30,0,0.0,262,1,Entire home/apt,Brooklyn
115,7,6,0.1,0,1,Entire home/apt,Brooklyn
90,1,4,0.28,269,1,Private room,Queens
154,5,0,0.0,0,1,Entire home/apt,Brooklyn
60,2,121,2.55,69,8,Private room,Brooklyn
200,1,52,1.2,74,1,Entire home/apt,Manhattan
52,2,12,0.46,0,1,Private room,Brooklyn
125,31,17,0.2,331,2,Private room,Brooklyn
65,1,4,0.42,179,3,Shared room,Queens
30,2,1,0.09,0,1,Private room,Manhattan
395,1,0,0.0,328,2,Entire home/apt,Manhattan
55,2,21,3.6,0,2,Private room,Brooklyn
75,2,3,3.0,163,1,Entire home/apt,Brooklyn
65,1,13,0.91,83,1,Private room,Brooklyn
90,2,6,0.26,0,1,Entire home/apt,Brooklyn
50,3,18,1.78,298,1,Private room,Manhattan
85,1,83,1.51,21,3,Private room,Brooklyn
110,2,3,0.38,176,1,Private room,Brooklyn
200,3,3,0.98,0,1,Entire home/apt,Manhattan
49,7,22,0.54,269,4,Private room,Brooklyn
95,1,152,3.34,9,2,Private room,Manhattan
40,1,14,4.57,26,2,Private room,Brooklyn
230,1,1,0.02,0,1,Entire home/apt,Brooklyn
40,1,1,1.0,66,1,Private room,Queens
50,1,0,0.0,0,1,Private room,Manhattan
105,2,0,0.0,0,1,Entire home/apt,Manhattan
100,7,13,0.41,0,3,Private room,Manhattan
100,1,94,4.73,154,1,Entire home/apt,Queens
170,4,47,3.09,320,1,Entire home/apt,Manhattan
125,1,9,0.2,340,1,Entire home/apt,Queens
50,4,3,2.5,5,2,Private room,Brooklyn
52,1,0,0.0,33,3,Private room,Manhattan
133,30,3,0.69,341,91,Entire home/apt,Manhattan
220,1,76,5.3,60,1,Entire home/apt,Manhattan
209,1,0,0.0,333,10,Private room,Manhattan
80,3,5,0.27,65,3,Private room,Brooklyn
150,1,3,0.43,0,1,Private room,Brooklyn
200,2,8,0.19,0,1,Entire home/apt,Manhattan
149,7,5,0.21,10,1,Entire home/apt,Manhattan
130,2,4,0.09,0,1,Entire home/apt,Brooklyn
80,1,0,0.0,79,1,Private room,Manhattan
200,5,4,0.11,16,1,Entire home/apt,Queens
60,5,0,0.0,0,1,Private room,Brooklyn
200,5,6,0.17,67,1,Entire home/apt,Manhattan
55,1,53,7.64,2,3,Private room,Manhattan
25,2,4,0.59,0,1,Private room,Brooklyn
80,5,2,0.11,0,1,Entire home/apt,Brooklyn
194,2,8,0.16,0,1,Entire home/apt,Manhattan
100,28,0,0.0,0,1,Private room,Brooklyn
99,30,15,0.31,341,15,Entire home/apt,Manhattan
240,2,22,0.29,280,1,Entire home/apt,Brooklyn
33,1,20,0.77,86,1,Private room,Queens
245,29,0,0.0,342,96,Entire home/apt,Manhattan
125,2,130,2.23,293,1,Entire home/apt,Brooklyn
69,1,0,0.0,0,1,Private room,Queens
50,1,0,0.0,265,1,Private room,Brooklyn
109,1,91,5.11,304,2,Private room,Manhattan
595,3,106,1.51,247,1,Entire home/apt,Manhattan
50,7,0,0.0,89,1,Private room,Queens
105,2,0,0.0,0,1,Private room,Manhattan
236,2,0,0.0,0,1,Entire home/apt,Manhattan
165,2,2,1.62,21,1,Entire home/apt,Manhattan
50,2,20,1.4,334,1,Private room,Queens
72,6,5,0.53,361,1,Private room,Manhattan
37,15,0,0.0,32,2,Private room,Manhattan
500,2,0,0.0,0,1,Entire home/apt,Manhattan
115,2,118,4.47,121,1,Entire home/apt,Brooklyn
75,1,0,0.0,365,1,Private room,Queens
65,4,1,0.1,157,1,Private room,Brooklyn
90,30,33,0.46,298,3,Entire home/apt,Queens
125,2,2,0.04,0,1,Private room,Manhattan
149,2,59,4.33,328,1,Entire home/apt,Bronx
55,2,0,0.0,270,1,Shared room,Queens
122,3,101,2.08,293,2,Entire home/apt,Brooklyn
250,9,2,0.2,126,2,Entire home/apt,Manhattan
100,2,10,0.42,66,1,Private room,Manhattan
65,1,0,0.0,0,2,Private room,Queens
245,29,0,0.0,304,96,Entire home/apt,Manhattan
175,2,4,0.28,354,1,Entire home/apt,Manhattan
70,1,6,0.95,0,1,Private room,Manhattan
80,1,1,0.68,74,2,Private room,Brooklyn
75,1,2,2.0,353,2,Private room,Brooklyn
105,2,232,5.0,64,3,Private room,Brooklyn
300,30,67,2.43,360,1,Entire home/apt,Brooklyn
69,3,1,0.03,0,1,Private room,Manhattan
45,3,13,0.21,0,1,Private room,Manhattan
90,5,25,0.53,347,2,Entire home/apt,Brooklyn
60,3,76,2.24,89,2,Private room,Brooklyn
90,1,80,2.32,73,1,Entire home/apt,Manhattan
60,4,0,0.0,0,1,Private room,Brooklyn
45,1,0,0.0,0,1,Private room,Brooklyn
105,3,29,0.52,0,2,Entire home/apt,Manhattan
199,3,157,3.95,215,2,Entire home/apt,Manhattan
150,1,3,3.0,312,3,Entire home/apt,Brooklyn
349,1,0,0.0,214,4,Entire home/apt,Brooklyn
49,3,19,0.99,211,2,Private room,Manhattan
100,15,22,0.47,5,2,Entire home/apt,Brooklyn
30,1,0,0.0,365,4,Shared room,Brooklyn
90,1,109,1.15,333,1,Private room,Manhattan
60,2,0,0.0,339,1,Private room,Brooklyn
195,4,1,0.02,0,1,Entire home/apt,Manhattan
99,6,11,0.22,0,1,Entire home/apt,Manhattan
89,3,73,1.19,359,1,Private room,Brooklyn
96,3,1,0.02,0,1,Private room,Brooklyn
40,2,6,0.47,0,1,Private room,Manhattan
59,1,2,0.36,0,1,Private room,Manhattan
42,2,108,1.36,302,2,Private room,Bronx
55,30,2,0.82,0,1,Entire home/apt,Staten Island
235,6,5,0.07,3,1,Entire home/apt,Brooklyn
249,2,230,3.39,166,2,Entire home/apt,Manhattan
89,4,16,5.0,166,2,Private room,Manhattan
90,2,1,0.16,79,1,Private room,Brooklyn
100,1,5,0.27,163,2,Private room,Brooklyn
200,2,3,0.05,0,1,Entire home/apt,Brooklyn
56,1,69,2.35,87,3,Private room,Brooklyn
44,1,1,0.02,0,1,Private room,Brooklyn
60,7,0,0.0,0,1,Private room,Manhattan
140,70,0,0.0,83,1,Entire home/apt,Manhattan
105,1,0,0.0,0,1,Private room,Brooklyn
275,1,0,0.0,0,1,Entire home/apt,Manhattan
125,4,6,0.36,0,2,Entire home/apt,Brooklyn
130,30,1,1.0,148,2,Entire home/apt,Manhattan
170,1,27,2.13,137,1,Entire home/apt,Brooklyn
60,2,27,1.14,353,1,Private room,Queens
115,30,5,0.14,179,31,Entire home/apt,Manhattan
65,1,4,0.11,0,1,Private room,Brooklyn
149,30,2,0.06,358,52,Entire home/apt,Brooklyn
130,3,2,0.28,0,1,Entire home/apt,Brooklyn
200,30,0,0.0,362,4,Entire home/apt,Manhattan
117,5,105,1.77,6,1,Entire home/apt,Brooklyn
175,30,5,0.21,147,50,Entire home/apt,Manhattan
30,2,2,0.11,90,2,Private room,Bronx
88,5,0,0.0,0,1,Private room,Queens
175,2,5,0.12,0,1,Entire home/apt,Brooklyn
100,1,0,0.0,0,1,Private room,Brooklyn
300,2,1,1.0,58,1,Entire home/apt,Brooklyn
150,1,6,0.16,0,1,Entire home/apt,Brooklyn
65,1,202,4.35,0,1,Private room,Bronx
150,3,17,1.65,188,1,Private room,Manhattan
125,1,6,0.21,0,1,Entire home/apt,Manhattan
200,2,16,1.99,136,1,Entire home/apt,Brooklyn
275,2,11,3.51,182,1,Entire home/apt,Staten Island
250,1,0,0.0,0,1,Entire home/apt,Manhattan
170,30,0,0.0,342,9,Entire home/apt,Manhattan
120,4,9,0.42,291,2,Entire home/apt,Brooklyn
33,30,2,2.0,87,1,Private room,Brooklyn
75,3,0,0.0,43,1,Private room,Queens
400,1,0,0.0,0,1,Entire home/apt,Manhattan
195,7,2,0.04,0,1,Entire home/apt,Manhattan
120,2,5,0.13,0,2,Entire home/apt,Brooklyn
200,3,4,0.17,250,1,Entire home/apt,Brooklyn
80,1,38,5.04,329,2,Private room,Manhattan
119,1,24,1.04,313,1,Entire home/apt,Brooklyn
225,3,1,0.48,178,1,Private room,Brooklyn
45,30,1,0.14,314,8,Private room,Queens
210,1,202,6.4,211,3,Entire home/apt,Manhattan
195,3,14,1.93,158,1,Entire home/apt,Manhattan
182,29,2,0.21,259,96,Entire home/apt,Manhattan
350,7,1,0.09,292,1,Entire home/apt,Manhattan
160,5,70,1.16,0,1,Entire home/apt,Manhattan
334,30,1,0.35,310,232,Entire home/apt,Manhattan
650,1,3,1.58,126,7,Entire home/apt,Manhattan
104,3,28,1.07,0,1,Private room,Manhattan
133,2,37,1.39,33,1,Private room,Manhattan
125,3,124,2.32,347,3,Private room,Manhattan
150,3,102,3.78,222,3,Entire home/apt,Manhattan
60,3,2,0.05,0,1,Private room,Brooklyn
55,7,10,0.16,365,1,Shared room,Bronx
20,3,3,0.07,0,1,Shared room,Queens
165,30,0,0.0,329,96,Entire home/apt,Manhattan
110,2,2,0.04,0,1,Entire home/apt,Brooklyn
300,1,0,0.0,0,1,Entire home/apt,Manhattan
85,1,0,0.0,23,1,Private room,Manhattan
65,30,67,1.31,252,4,Private room,Brooklyn
125,2,0,0.0,2,1,Entire home/apt,Manhattan
130,2,25,3.99,261,3,Entire home/apt,Brooklyn
39,2,7,0.5,0,5,Private room,Brooklyn
46,1,12,2.38,155,6,Private room,Brooklyn
100,5,6,1.1,8,1,Entire home/apt,Manhattan
88,2,37,4.04,210,5,Private room,Queens
105,5,2,0.14,342,2,Private room,Manhattan
35,28,7,0.55,264,1,Private room,Brooklyn
49,1,17,1.9,0,7,Private room,Queens
260,2,7,0.09,0,1,Entire home/apt,Brooklyn
118,3,103,4.02,17,1,Entire home/apt,Manhattan
350,2,1,0.04,0,1,Private room,Manhattan
89,2,1,0.04,365,1,Private room,Brooklyn
130,3,15,3.04,15,1,Entire home/apt,Manhattan
65,1,3,0.14,3,3,Private room,Manhattan
70,3,0,0.0,50,1,Private room,Brooklyn
271,30,0,0.0,323,232,Entire home/apt,Manhattan
180,7,17,0.53,5,1,Entire home/apt,Manhattan
77,2,31,5.14,106,2,Private room,Manhattan
170,3,35,0.82,0,2,Entire home/apt,Manhattan
45,7,0,0.0,0,1,Private room,Brooklyn
80,3,0,0.0,350,2,Private room,Brooklyn
175,2,16,3.72,233,1,Entire home/apt,Manhattan
55,7,1,0.02,0,1,Private room,Manhattan
42,10,0,0.0,0,1,Private room,Brooklyn
100,1,1,0.02,0,1,Entire home/apt,Queens
65,5,13,0.35,0,1,Entire home/apt,Brooklyn
250,7,1,0.04,0,1,Entire home/apt,Manhattan
49,3,2,1.62,30,1,Private room,Brooklyn
52,2,53,5.26,13,2,Private room,Brooklyn
99,12,3,0.6,19,4,Private room,Manhattan
55,1,40,3.21,363,3,Private room,Staten Island
39,1,64,1.94,0,2,Private room,Queens
47,1,0,0.0,0,1,Private room,Queens
198,2,27,0.88,246,13,Entire home/apt,Manhattan
75,1,1,0.02,0,1,Private room,Brooklyn
125,2,0,0.0,0,1,Entire home/apt,Queens
60,1,28,8.32,74,1,Entire home/apt,Bronx
168,2,0,0.0,46,1,Entire home/apt,Manhattan
60,2,4,0.18,177,2,Private room,Queens
180,1,2,0.04,0,1,Entire home/apt,Manhattan
59,2,4,0.28,0,2,Private room,Manhattan
70,2,7,0.19,0,1,Entire home/apt,Manhattan
89,2,102,3.75,70,1,Entire home/apt,Brooklyn
90,1,46,6.3,27,1,Private room,Manhattan
150,1,51,1.05,0,3,Private room,Manhattan
30,5,2,2.0,333,8,Shared room,Brooklyn
600,1,0,0.0,365,1,Entire home/apt,Manhattan
95,4,0,0.0,156,1,Entire home/apt,Brooklyn
215,5,0,0.0,51,1,Entire home/apt,Manhattan
77,5,0,0.0,0,1,Private room,Brooklyn
212,1,0,0.0,0,1,Entire home/apt,Manhattan
300,30,51,2.55,126,2,Entire home/apt,Manhattan
98,3,32,4.02,131,2,Entire home/apt,Queens
75,3,5,0.36,67,1,Private room,Brooklyn
82,5,106,2.7,39,1,Private room,Manhattan
99,1,81,2.98,202,1,Entire home/apt,Queens
47,35,0,0.0,365,10,Private room,Queens
220,1,1,0.07,89,1,Shared room,Manhattan
50,2,1,1.0,11,1,Private room,Manhattan
35,14,1,0.16,320,28,Shared room,Manhattan
120,2,41,6.51,66,1,Entire home/apt,Queens
50,1,108,1.84,261,1,Private room,Bronx
300,1,1,0.21,89,1,Private room,Queens
128,5,154,1.93,301,1,Entire home/apt,Brooklyn
650,1,7,0.76,315,8,Entire home/apt,Manhattan
200,2,0,0.0,90,1,Private room,Queens
43,2,71,2.8,90,4,Private room,Brooklyn
169,30,1,0.05,282,121,Entire home/apt,Manhattan
105,1,43,1.17,13,1,Entire home/apt,Brooklyn
162,3,38,3.34,314,1,Entire home/apt,Brooklyn
100,3,0,0.0,0,1,Private room,Brooklyn
90,5,16,0.61,37,1,Private room,Brooklyn
170,1,1,0.03,90,3,Private room,Queens
89,30,11,0.4,261,16,Entire home/apt,Manhattan
90,4,72,1.62,63,1,Private room,Manhattan
